trackName,artistName,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature
Dust,Lund,Rap/Hip Hop,0.592,0.65,0,-9.648,1,0.0344,0.0709,8.42e-05,0.0832,0.123,156.042,4TusNqseE9NMKMbKjfrJQk,206154,4
Dust,The Neighbourhood,Rock,0.348,0.442,1,-7.676,0,0.0637,0.0971,5.31e-05,0.112,0.0674,198.227,7inCfDM4S3xsVzgOUqSJOH,208827,4
Dynamite,Taio Cruz,Electronic/Dance Music,0.751,0.783,4,-3.724,1,0.0859,0.00379,0.0,0.036,0.816,119.975,2CEgGE6aESpnmtfiZwYlbV,202613,4
Dynasty,MIIA,Pop,0.492,0.594,8,-4.403,0,0.0377,0.256,0.0,0.0759,0.304,123.768,5a0sI8V5iDBiChTCfFNZL1,225515,4
Düsseldorf,Teleman,Rock,0.733,0.716,4,-6.26,0,0.0295,0.0501,0.0853,0.27,0.671,128.993,2ugGtcgmX09LqHb8yFdJ7M,227040,4
ETERNAL NIGHT,SXULCVTCHER,Electronic/Dance Music,0.754,0.866,11,-5.115,0,0.0445,0.000116,0.0756,0.48,0.123,122.007,1yAZgqemZMdzkxFsETP2Wr,118053,4
EUPHORIA,DVRKLXGHT,Electronic/Dance Music,0.755,0.723,2,-2.892,1,0.0329,0.00288,0.532,0.137,0.2,109.985,3BNv1ZzyYexaVGUYkEYSRI,183273,4
EVIL PHONK,DJ CHANSEY,Electronic/Dance Music,0.517,0.924,7,-1.868,1,0.084,0.000319,0.673,0.0961,0.386,199.944,0CdgB6CDmrDnWhhcGpfdrp,124115,4
Ease My Mind,Skrillex,Electronic/Dance Music,0.404,0.753,8,-2.986,0,0.0656,0.0649,0.0,0.281,0.207,150.147,3AGawd3ZkLbYQlxe4nZIEK,302520,4
Easier,5 Seconds of Summer,Pop,0.562,0.46,5,-4.173,1,0.259,0.476,0.0,0.107,0.623,176.055,2bjUEg4jBtKBlPdNrTAppI,158099,4
Easier to Run,Linkin Park,Rock,0.545,0.861,3,-4.819,0,0.034,0.0624,0.0,0.131,0.279,105.017,388kF2viiv8i9aEWIThyGT,204173,4
Easier – Remix (with Charlie Puth),5 Seconds of Summer,Pop,0.418,0.445,5,-5.407,1,0.227,0.469,0.0,0.123,0.608,175.686,5iTaLzgPI5jRMVAxITcZwT,157326,4
Eastside (with Halsey & Khalid),benny blanco,Pop,0.632,0.686,6,-7.665,0,0.243,0.549,0.0,0.2,0.329,89.949,7FGq80cy8juXBCD2nrqdWU,170770,4
Easy,Camila Cabello,Electronic/Dance Music,0.574,0.593,4,-5.731,0,0.0463,0.411,1.55e-06,0.0966,0.355,128.073,46D0hYb1B7qiU33VtXt21W,194686,4
Echo (with KSHMR),Armaan Malik,Folk/International,0.344,0.873,10,-3.387,1,0.221,0.0932,0.0,0.153,0.307,170.041,5sbkFKdxVQ2FgEjKMvrHAL,192353,4
Eden,Monkey Majik,Pop,0.54,0.752,11,-5.212,1,0.0267,0.159,0.0,0.363,0.462,84.033,7CZKnz9mEt8Z638tyY5cKL,271520,4
Eenie Meenie,Sean Kingston,Electronic/Dance Music,0.734,0.639,1,-3.241,1,0.0316,0.0348,0.0,0.102,0.836,121.212,45O0tUN9Bh6LH4eNxQ07AT,201653,4
"Ego Death (feat. Kanye West, FKA twigs & Skrillex)",Ty Dolla $ign,Rap/Hip Hop,0.818,0.598,10,-5.948,0,0.113,0.0573,1.32e-06,0.634,0.331,111.052,3Q5cLvkKsHJvYltf8k7HkO,231618,4
Ek Duje Ke Vaaste,Uttam Singh,Folk/International,0.479,0.509,7,-11.75,0,0.0488,0.653,2.45e-06,0.21,0.449,143.767,5ytl9khoVW9e0il8oVX5ob,206002,4
Ek Hasina Thi Ek Diwana Tha,Kishore Kumar,Folk/International,0.361,0.63,0,-9.612,0,0.0668,0.717,5.34e-06,0.306,0.444,116.988,4Io7LWhjZMORDTzHIsqDQ9,472947,4
El Gringo,Alessandro Alessandroni,Electronic/Dance Music,0.487,0.0533,0,-19.18,1,0.0767,0.888,0.873,0.122,0.409,70.176,1JkilRAxRKFjvOKsqur9rx,83671,3
Electric,MOON,Electronic/Dance Music,0.682,0.746,11,-6.372,1,0.192,0.00512,0.401,0.196,0.392,129.995,1EZTyuldgPG3zfh0TyJtTl,110769,4
Electric Feel,TEEMID,Electronic/Dance Music,0.686,0.472,0,-8.638,0,0.0897,0.416,0.0908,0.0971,0.0832,100.106,0BQ4zIMESy75Qf2HeMi4ds,213975,3
Electric Love,BØRNS,Pop,0.611,0.797,6,-7.627,0,0.0533,0.00543,0.00137,0.26,0.518,120.041,2GiJYvgVaD2HtM8GqD9EgQ,218107,4
Electric Soul,Wolfgang Gartner,Electronic/Dance Music,0.769,0.987,1,-4.997,1,0.23,0.044,0.228,0.0791,0.259,127.49,4P2thFDOvuO497xWkyPUG0,207785,4
Electricity (with Dua Lipa),Silk City,Electronic/Dance Music,0.588,0.67,0,-6.439,1,0.0473,0.0104,3.33e-06,0.338,0.505,118.159,5N4erncE7kuUccm7zEmwzk,238173,4
Elephant,Tame Impala,Rock,0.598,0.553,9,-6.742,0,0.0397,0.562,0.157,0.257,0.533,123.075,6qZjm61s6u8Ead9sWxCDro,211227,4
Elephant In The Room,Confetti,Pop,0.605,0.619,0,-4.691,1,0.148,0.0102,0.0,0.164,0.796,166.018,1cmkY5LNyHpESfwiQ1SH9v,159036,4
Elevation - Jack Antonoff Remix,Erasure,Pop,0.578,0.73,2,-10.596,1,0.0395,0.000441,0.454,0.296,0.397,119.989,6lGuFStXhrgBEap91aqGbs,205508,4
"Elliot's Song - From ""Euphoria"" An HBO Original Series",Dominic Fike,Rock,0.394,0.327,4,-14.291,1,0.114,0.849,0.0,0.125,0.411,93.358,7JIIY2oDPFkURYMCLJuzhe,150320,4
Emo Rhapsody,TOMYGONE,Rap/Hip Hop,0.673,0.904,7,-3.346,0,0.117,0.0781,0.000144,0.12,0.207,149.935,44FhaUriSuAQtDIgEoM1OD,209600,4
Empty Cups,Charlie Puth,Pop,0.77,0.555,4,-6.361,1,0.0754,0.224,1.78e-06,0.0754,0.776,100.035,7k7JKDjCd9zuL0iF7iWaNs,170947,4
Empty Eyes,Munn,Pop,0.688,0.406,8,-8.485,1,0.0428,0.767,2.81e-06,0.126,0.281,121.885,0gGwIl6b1PRp2bE9wCbWa3,187200,4
Empty Love (Ft. Ruel) - Acoustic,GRACEY,Pop,0.426,0.307,2,-8.955,1,0.052,0.814,0.0,0.108,0.353,173.456,09HCvtlxNRpifu8jG1NRWk,233159,3
En Mi Cuarto,Jhayco,Reggae,0.794,0.669,6,-5.837,0,0.144,0.063,6.19e-05,0.0997,0.128,114.96,6Ee34qCOE6FBzEPRAGwSrn,196587,4
Enemy (with JID) - from the series Arcane League of Legends,Imagine Dragons,Rock,0.728,0.783,11,-4.424,0,0.266,0.237,0.0,0.434,0.555,77.011,3CIyK1V4JEJkg02E4EJnDl,173381,4
Enjoy The Weather,Chris James,Pop,0.82,0.543,8,-8.03,1,0.206,0.227,3.31e-06,0.107,0.802,96.917,2JI1pn3PvO3AdV1tKiiATT,150000,4
Enslaved,Barren Gates,Rap/Hip Hop,0.503,0.829,5,-4.784,0,0.0592,0.141,0.000147,0.143,0.301,150.1,5oAzvOgBW850aDUI2H9gGe,243200,4
Enter Sandman,Metallica,Rock,0.566,0.834,6,-8.412,0,0.0298,0.00277,0.008,0.0625,0.621,123.296,3VqHuw0wFlIHcIPWkhIbdQ,331560,4
Enth E Nd (Kutmasta Kurt Reanimation) [feat. Motion Man],Linkin Park,Rock,0.752,0.796,6,-7.536,1,0.0503,0.00498,0.000245,0.471,0.887,104.992,50xYqUTVCvoqRLuyWFuG3r,243613,4
Equestrian Trail Freestyle #2,Jaden,Rap/Hip Hop,0.342,0.238,2,-14.366,1,0.0335,0.917,0.754,0.568,0.563,82.849,4zAn32c3JN4bZZ2vzotEAE,63200,1
Escalator,Ritt Momney,Pop,0.789,0.297,0,-8.399,1,0.0885,0.688,0.567,0.109,0.497,153.044,6VKha9kbRxUWQSx7eH7Rxw,146298,1
Eugene Onegin (Lyrical scenes in three acts) (Act 1): Introduction,Pyotr Ilyich Tchaikovsky,Classical,0.163,0.012,7,-31.042,0,0.0415,0.949,0.0438,0.107,0.0654,130.813,3vYhiBnAnCGL26yDB1QDQG,141533,3
Even If,MercyMe,Pop,0.334,0.567,5,-5.736,1,0.0414,0.368,2.78e-05,0.0953,0.12,110.545,1zNkDuAsIpMf9vAMxeZ8Ih,255160,4
Even If It's a Lie - Demo,Matt Maltese,Folk/International,0.481,0.293,2,-5.999,1,0.0294,0.948,7.11e-05,0.11,0.134,82.965,0MVeLASrPyBrC6hwwhIMwu,237928,4
Even When The Water's Cold,!!!,Electronic/Dance Music,0.71,0.831,2,-6.847,0,0.0392,0.107,0.00131,0.159,0.867,104.972,39OqZkxrUiMAR1bG3oquBA,227067,4
Eventually,Tame Impala,Rock,0.424,0.615,9,-6.217,0,0.0325,0.0158,0.000389,0.0844,0.155,77.935,5M4yti0QxgqJieUYaEXcpw,318591,4
Everlasting Ego,Lvly,Pop,0.488,0.547,0,-8.111,0,0.112,0.0643,1.12e-05,0.109,0.186,95.115,1laklHabNoZZWltFgQYzCh,212731,4
Everybody (Backstreet's Back) - Radio Edit,Backstreet Boys,Pop,0.723,0.848,10,-4.51,0,0.0366,0.0417,0.0,0.198,0.572,108.02,7Jg65cOkLoiT7Q4vQqUvIG,223813,4
Everybody But Me,Nick Wilson,Folk/International,0.659,0.571,1,-5.654,0,0.0371,0.0698,0.0,0.107,0.21,122.949,6uHuk7MrwQSAc98f0eNrWM,184633,4
Everybody Dies In Their Nightmares,XXXTENTACION,Rap/Hip Hop,0.734,0.57,7,-7.066,0,0.133,0.847,2.14e-05,0.112,0.689,129.953,3GVkPk8mqxz0itaAriG1L7,95467,4
Everyone Adores You (at least I do),Matt Maltese,Folk/International,0.599,0.427,5,-9.037,1,0.0242,0.747,0.105,0.0984,0.111,73.801,6klFWv2xDGeTDoiKTtx4hg,203133,4
Everything Goes On,Porter Robinson,Electronic/Dance Music,0.55,0.648,7,-6.542,1,0.0309,0.0191,0.0,0.0999,0.323,156.957,3WBRfkOozHEsG0hbrBzwlm,202821,4
Everything Has Changed,Taylor Swift,Pop,0.498,0.61,6,-5.098,1,0.0363,0.271,0.0,0.223,0.474,79.918,7qEUFOVcxRI19tbT68JcYK,245427,4
Everything I Wanted,Chris James,Pop,0.495,0.673,11,-9.924,0,0.0394,0.265,0.048,0.213,0.486,160.125,6TaCOF1MWsbYpOttWRof03,161719,4
Everything Is Mildly Uncomfortable,Sean Kennedy,Pop,0.478,0.672,1,-10.54,1,0.1,0.477,0.000775,0.16,0.183,131.468,6PTTeY12n90KRFBdX1Rlpq,176757,4
Everything We Do Is Wrong,Tuvaband,Pop,0.339,0.294,9,-11.564,0,0.037,0.97,0.528,0.0745,0.0711,109.541,46RSHHcMv3BhuXobfFfAAT,247589,4
Everything's Good - slowed + reverb,Phil Good,Pop,0.681,0.549,1,-9.275,0,0.0606,0.514,0.00185,0.113,0.485,200.011,7AlaXfx2sqPDyv5iTnVJVf,227106,4
Evoking memories,RADWIMPS,Pop,0.414,0.485,6,-15.069,0,0.0492,0.964,0.879,0.0897,0.397,195.043,4c3vF1y4ggD8WdMB2gNjZL,103027,3
Excuses,AP Dhillon,Rap/Hip Hop,0.837,0.717,5,-7.749,0,0.0822,0.0842,0.0,0.149,0.494,94.984,29m79w9xPMH4YCD6r8JSmV,176233,4
Exhausted,Lxst,Rap/Hip Hop,0.645,0.71,7,-5.094,1,0.07,0.38,0.00127,0.0916,0.126,165.959,7l5B1ilLEOxqp9V2LZyKIg,145096,4
Exist For Love,AURORA,Pop,0.428,0.357,9,-9.96,1,0.0281,0.787,0.00296,0.0809,0.286,145.675,09fAL7YwPV3YzVmQDzLY8d,252717,4
Expand The Room - 4 Storeys High Mix,The Light,Electronic/Dance Music,0.679,0.796,11,-9.006,0,0.0396,2.2e-05,0.838,0.0769,0.456,129.994,2nMIHSTYRQGAWulpjWVGDQ,484613,4
Experience,Ludovico Einaudi,Pop,0.447,0.449,2,-10.634,1,0.0376,0.934,0.961,0.0697,0.036,92.468,1BncfTJAWxrsxyT9culBrj,315427,4
Expert Jatt,Nawab,Rap/Hip Hop,0.765,0.948,6,-2.816,0,0.199,0.298,0.0,0.0784,0.647,172.038,7rr6n1NFIcQXCsi43P0YNl,199535,4
Eyes Don’t Lie,Tones And I,Pop,0.649,0.73,9,-4.742,0,0.0318,0.0452,0.0,0.497,0.399,94.979,2RSqIGxbnTQQjZIS5Iyakn,236184,4
Eyes Off You,PRETTYMUCH,Pop,0.631,0.512,0,-9.675,0,0.0572,0.511,0.0,0.0827,0.529,106.027,0VpEX8ib3wE7u8NOw4szU6,204267,4
F*ck Love,Lund,Rap/Hip Hop,0.639,0.446,6,-10.489,1,0.0378,0.295,0.0,0.181,0.363,76.004,2kHrlDvECzPyjcbmSQNusl,197368,4
FAKE SMILE,GREEN ORXNGE,Electronic/Dance Music,0.594,0.928,11,-3.08,0,0.0649,0.000262,0.475,0.18,0.389,119.988,2vxSwL6IltooHhdhfrD2rH,145354,4
FIGHT!,MoonDeity,Electronic/Dance Music,0.701,0.9,1,1.099,1,0.129,0.00158,0.946,0.626,0.506,109.135,2KOR0FNI6I9OgSH0w59oCI,116767,4
FOOLS,Troye Sivan,Pop,0.292,0.678,10,-5.595,1,0.0724,0.192,0.0,0.146,0.365,87.436,0tjfognbowyFM3RHTdxjPK,220403,4
FULL SEND,BLXCKBUSTA,Electronic/Dance Music,0.537,0.922,7,-3.793,1,0.0432,0.0434,0.609,0.284,0.339,165.0,1j3SmM9Z34uaIbiMr0yWOQ,119273,4
Face My Fears (Japanese Version),Hikaru Utada,Pop,0.626,0.729,1,-6.785,0,0.102,0.0135,0.0,0.133,0.441,159.762,7nHeBk3OsoBCLlQNpSxEgn,222013,3
Faded,Alan Walker,Electronic/Dance Music,0.468,0.627,6,-5.085,1,0.0476,0.0281,7.97e-06,0.11,0.159,179.642,698ItKASDavgwZ3WjaWjtz,212107,4
Fading,Shallou,Pop,0.693,0.728,2,-7.621,0,0.034,0.0758,0.000833,0.103,0.512,114.998,77GXioLcswmFLd6wAqN2Eo,283493,4
Fading Memories,Adon,Electronic/Dance Music,0.498,0.66,7,-6.057,1,0.0845,0.0191,0.277,0.344,0.29,104.721,5sTaIoZeviNS0ZIDYWMNpT,153602,4
Faint,Linkin Park,Rock,0.554,0.978,4,-3.554,1,0.131,0.111,0.0,0.0731,0.594,135.095,4Yf5bqU3NK4kNOypcrLYwU,162600,4
Faithless,Ewan J Phillips,Country,0.395,0.338,1,-9.689,1,0.0507,0.547,0.0,0.0959,0.12,147.557,2kqznqoGk7yjTcCAOGSx1z,245554,4
Fake,Lauv,Pop,0.703,0.656,6,-5.363,0,0.078,0.139,0.0,0.0947,0.455,82.964,1oz3gEoNWHAS3pjwThdSJb,146375,4
Fake A Smile,Alan Walker,Electronic/Dance Music,0.447,0.553,0,-4.817,1,0.0322,0.212,0.0,0.165,0.252,149.877,6rAGFY9D3ah6Lb7fUgbNNH,168118,4
Fake It Til You Make It,DREAMERS,Rock,0.634,0.861,9,-3.874,0,0.0387,0.0341,6.67e-06,0.0744,0.708,139.988,13AvBkyFz0QgNV54M8rSM3,204453,4
Fall,Eminem,Rap/Hip Hop,0.83,0.546,1,-5.716,1,0.295,0.227,0.0,0.112,0.535,182.973,58QhkbaAkLFnn7JwAnAato,262494,4
Fall,Francis Karel,Country,0.604,0.609,7,-5.531,1,0.0676,0.717,0.0,0.179,0.39,112.028,1ATfaLTaOJH2uG5RqYV9Ac,189619,4
Fall Away,Lund,Rap/Hip Hop,0.704,0.241,0,-16.536,1,0.032,0.487,0.0887,0.14,0.0628,107.994,4h5sin0ACS7b5MkZsMRmWS,228889,4
Fall Into Me,Forest Blakk,Pop,0.45,0.483,2,-6.754,1,0.0572,0.179,0.0,0.127,0.206,118.305,7Lv78wiIJcKgND9Zi7AIOt,226067,4
Fallin' Apart,Young Franco,Electronic/Dance Music,0.766,0.8,4,-7.676,1,0.321,0.0455,0.0,0.672,0.806,111.126,2qKmnm0cEXnvD82C6Sr2hs,124494,4
Falling,Harry Styles,Pop,0.567,0.267,4,-6.502,1,0.0299,0.839,1.46e-06,0.089,0.0592,110.011,1ZMiCix7XSAbfAJlEZWMCp,240133,4
Falling,Phil Good,Pop,0.635,0.762,10,-6.784,1,0.0621,0.565,3.13e-05,0.0953,0.295,157.027,4jeBx7Xm7zwmRx28Ysfevw,170310,4
Falling Down - Bonus Track,Lil Peep,Rap/Hip Hop,0.669,0.574,4,-6.442,0,0.0286,0.0175,0.00294,0.146,0.273,120.013,4jvjzW7Hm0yK4LvvE0Paz9,196400,4
Falling For You with Justin Bieber,Jaden,Rap/Hip Hop,0.69,0.541,4,-9.259,1,0.042,0.721,4.64e-05,0.112,0.787,130.024,24MWSatP5sTylISvJONhnB,222717,4
Falling In Love,Kurt Hugo Schneider,Pop,0.69,0.352,7,-10.348,1,0.0286,0.471,0.0,0.0955,0.263,128.044,1lk7XKml3xru8taOpI1bih,211436,4
Falling Like The Stars,James Arthur,Pop,0.552,0.347,6,-9.542,1,0.0303,0.79,2.15e-06,0.111,0.173,113.809,395KzBy0bkb57dEvg6cfzJ,211653,4
False Alarm,The Weeknd,R&B/Soul,0.517,0.677,8,-6.373,0,0.0746,0.0324,3.37e-05,0.189,0.192,173.978,4oeaIftdpT3JuZLcCkKmVE,220307,4
"Familia (with Anuel Aa, feat. Bantu) - Spider-Man: Into the Spider-Verse",Nicki Minaj,Rap/Hip Hop,0.766,0.881,9,-5.158,0,0.137,0.0166,2.3e-06,0.347,0.674,112.027,4Uy3kNxW2kB8AEoXljEcth,174893,5
Famous,Kanye West,Rap/Hip Hop,0.465,0.735,6,-3.715,1,0.117,0.0711,0.0,0.0975,0.409,173.935,19a3JfW8BQwqHWUMbcqSx8,196040,4
Fantasy,Bazzi,Pop,0.699,0.668,5,-4.272,0,0.0336,0.154,3.2e-06,0.362,0.314,144.105,1i36kkhmhBxf4lYJscg5zK,148230,4
Fantasy,"Earth, Wind & Fire",Electronic/Dance Music,0.666,0.714,4,-9.448,0,0.0617,0.291,0.0212,0.128,0.69,89.018,0Eq4BMgsdV6DkLSJfX8eBt,226213,4
Far Away,Peter Fenn,Pop,0.806,0.493,8,-8.847,1,0.0348,0.493,0.0,0.107,0.454,110.078,0HKzYLiNdTdGFfgStbfpQV,131937,4
Fashion,The Royal Concept,Pop,0.661,0.761,8,-4.497,1,0.0302,0.00665,0.0,0.0572,0.86,104.496,0IKAJbxilT3mMp3LbhoH2l,213907,4
Fast Car,Jonas Blue,Pop,0.672,0.578,9,-6.621,1,0.0569,0.469,0.0,0.312,0.548,113.945,1SN1vSPsr4V4tIUTR3s8YW,212424,4
Fast Lane,Bad Meets Evil,Rap/Hip Hop,0.615,0.871,1,-3.804,1,0.281,0.0388,0.0,0.246,0.338,119.149,2c5Isyd07hWsl7AQia2Dig,249560,5
Fast Lane,Palm Trees,Pop,0.733,0.712,9,-5.393,1,0.0748,0.365,0.0,0.0914,0.738,98.014,6XGqOY2tWjHwRIJ4qTjGBf,149575,4
Fathom the Bowl,Linda Morrison,Folk/International,0.556,0.426,4,-6.149,1,0.0405,0.695,0.0,0.349,0.327,158.849,2j6nNkP8mfax6y2NQHnWc7,133387,3
Favor,Vindata,Electronic/Dance Music,0.617,0.644,0,-6.681,1,0.0881,0.0577,2.06e-05,0.0906,0.182,140.051,6YD9XQ6woFtacq7kPCfEGL,222857,4
Favorite,TroyBoi,Rap/Hip Hop,0.833,0.639,0,-3.825,0,0.0881,0.0392,4.24e-05,0.162,0.653,146.996,3srQQxcIZO3PxtOJ83BmDM,164898,4
Favorite Girl,Justin Bieber,Pop,0.581,0.681,7,-4.469,1,0.0435,0.0472,0.0,0.104,0.634,176.034,4nTjkWK590oBDcnIxTr1mI,256800,4
Febreze (feat. 2 Chainz),Jack Ü,Electronic/Dance Music,0.68,0.983,2,-3.51,1,0.333,0.0184,0.0,0.289,0.263,149.829,48bSfSZaq9Aizbu4AWn4st,214400,4
Fee des Lilas (Variation VI),Pyotr Ilyich Tchaikovsky,Classical,0.207,0.279,0,-15.03,1,0.0363,0.94,0.877,0.36,0.403,116.472,2AUjKM1arIIpFNryrOwjXd,80000,3
Feel Alright,Poolside,R&B/Soul,0.604,0.794,4,-5.58,0,0.0394,0.00696,0.121,0.067,0.863,105.992,1kZklN5swy3NGwOf5NTICP,244459,4
Feel Good Drag,Anberlin,Rock,0.49,0.877,5,-4.37,0,0.0496,0.00437,5.05e-05,0.3,0.546,93.986,3EuiMoY8lTjAvIqNf8Uyr3,187853,4
Feel It Still,Sofia Carson,Pop,0.708,0.446,1,-7.993,0,0.0921,0.0498,3.09e-06,0.108,0.473,151.974,7nO8gHNntmUrkQDRvaljWd,144629,4
Feel Love,Suriel Hess,Pop,0.753,0.448,7,-7.534,1,0.177,0.458,0.0,0.151,0.516,110.036,0F1cmOZH5gdNIDJRfl5Nsi,156055,4
Feel My Love,KK,Folk/International,0.746,0.697,7,-7.693,0,0.0422,0.0144,0.000746,0.167,0.542,99.974,4EjO3ELtQkbOBox5adad6a,299893,4
Feel So Good,Lvly,Pop,0.769,0.809,0,-5.015,1,0.106,0.0183,0.0,0.354,0.585,110.002,4C5fSZKKkjqjfFfHkZIKSm,196160,4
Feeling Whitney,Post Malone,Rap/Hip Hop,0.412,0.227,0,-12.696,1,0.0359,0.787,4.69e-06,0.282,0.226,80.111,35r28RDot7nPE7y9K9H7l0,257267,4
Feelings,Lauv,Pop,0.7,0.394,9,-8.911,1,0.0328,0.0567,0.0,0.0801,0.241,103.041,6r3duEAfFTH83DuoywkG20,189907,4
Feels,AP Dhillon,Rap/Hip Hop,0.71,0.698,7,-6.489,0,0.0368,0.108,0.0,0.098,0.0823,91.976,6CzMKOYzhBXzZszsy4yFIG,151304,4
Feels Like Summer,Childish Gambino,Rap/Hip Hop,0.55,0.596,7,-8.214,1,0.134,0.162,0.00481,0.0805,0.253,165.736,7p4vHnYXkxlzvfePJVpcTr,297404,4
Feet Don't Fail Me Now,Joy Crookes,R&B/Soul,0.662,0.84,6,-3.112,1,0.0509,0.17,0.000226,0.155,0.568,112.914,1GVkrFVc94CTjm9bdSmGjp,198800,4
Fever,Luca,Electronic/Dance Music,0.61,0.554,2,-8.301,0,0.13,0.428,0.000322,0.157,0.231,106.818,45uwWuhL7nNamSKw3DnpQl,173411,4
Fiction,Lund,Rap/Hip Hop,0.752,0.481,11,-9.203,0,0.044,0.419,3.11e-05,0.366,0.393,135.671,31Z75ehoSqIwC1bsRESbKM,279515,4
Fighters,Conro,Electronic/Dance Music,0.677,0.591,6,-9.003,0,0.0396,0.0255,0.000199,0.187,0.231,125.027,1eYxa4UQo3ElMrX5n5J3CF,226560,4
Figure.09,Linkin Park,Rock,0.518,0.951,9,-3.198,1,0.0529,0.00919,0.0,0.148,0.537,98.068,3yE7LC2ZyNWsLRSXHb0J06,197507,4
Final Masquerade,Linkin Park,Rock,0.466,0.852,3,-4.487,1,0.0585,0.00774,2.6e-06,0.0989,0.428,164.032,3aYBjxTMvrEOP0A0UXg9ER,217613,4
Finale (feat. Nicholas Petricca),Madeon,Electronic/Dance Music,0.417,0.859,7,-3.169,0,0.0484,0.00612,2.41e-06,0.175,0.179,92.078,4ATmY1hv93ehw77LrIdbEh,204853,4
Find Yourself,Great Good Fine Ok,Electronic/Dance Music,0.718,0.621,5,-4.799,0,0.0388,0.693,2.07e-05,0.13,0.456,112.104,75bpVVgp0HCT9Ad6uIFGvH,176439,4
Finesse,Pheelz,Rap/Hip Hop,0.859,0.551,1,-7.916,0,0.149,0.559,0.0,0.194,0.777,102.049,4Gasn91fsCefnN8zM5GjA8,155293,4
Fingers Crossed,Trevor Daniel,Rap/Hip Hop,0.62,0.611,9,-4.997,1,0.0359,0.204,0.0,0.34,0.44,172.142,11hrCkrVXAAtQUXyDN0U04,155147,4
Fire and the Flood,Vance Joy,Pop,0.596,0.827,5,-4.402,1,0.0372,0.0242,0.0,0.0958,0.329,115.034,6liNJDyWJjyHAgDnAX95bw,249382,4
Fireflies,Owl City,Electronic/Dance Music,0.512,0.662,3,-6.797,1,0.0439,0.0275,0.0,0.118,0.472,180.114,3DamFFqW32WihKkTVlwTYQ,228347,4
Firestone,Kygo,Electronic/Dance Music,0.704,0.634,11,-7.374,0,0.0428,0.393,3.17e-05,0.0952,0.411,113.927,1I8tHoNBFTuoJAlh4hfVVE,271640,4
First Class,Jack Harlow,Rap/Hip Hop,0.902,0.582,5,-5.902,0,0.109,0.111,3.18e-06,0.111,0.332,107.005,0wHFktze2PHC5jDt3B17DC,173948,4
First Grade,Lauv,Pop,0.423,0.196,5,-11.576,1,0.0391,0.897,0.0,0.103,0.27,117.953,04Nt8Fr8krHE5SxKBWLDdK,218676,4
First of the Year (Equinox),Skrillex,Electronic/Dance Music,0.429,0.948,5,-3.657,0,0.227,0.00711,0.0148,0.0812,0.55,115.785,5i7fZq3chLyCHo3VeB6goD,261517,3
First view of tokyo,RADWIMPS,Pop,0.238,0.389,2,-9.536,1,0.04,0.877,0.888,0.154,0.0736,78.548,5hIWiDRrmApdkw8P7Kuzjz,79800,4
Fish in the Sea,Michiel Schrey,Folk/International,0.841,0.508,6,-6.366,0,0.0592,0.908,0.0,0.399,0.935,101.854,4gofFADVe6CBXoNQHuxwiF,89253,3
Fixed,New Hope Club,Pop,0.759,0.643,1,-5.248,0,0.069,0.101,0.0,0.0556,0.702,82.498,5qxnYeyJjSqkZFOlUwITJL,223587,4
"Flightless Bird, American Mouth",Iron & Wine,Pop,0.369,0.403,3,-7.996,1,0.0259,0.827,0.0541,0.106,0.177,154.899,1fEGtTZjrjJW8eUeewnNJR,241917,3
Flite,The Cinematic Orchestra,Electronic/Dance Music,0.541,0.779,11,-11.082,0,0.0363,0.165,0.921,0.108,0.321,137.033,1g7bl2LDCom7jtX2EmHRSF,395707,1
Floating Between,Obie Hans,Jazz/Blues/Fusion,0.643,0.284,1,-15.849,0,0.0548,0.63,0.91,0.182,0.428,83.008,6nqOGykFeVWsM3Okw3V73C,161039,4
Flowers,The Neighbourhood,Rock,0.559,0.6,0,-7.002,1,0.0248,0.0179,0.0163,0.204,0.299,100.029,0f7T8FO4ZM9XHpmncSUWND,197693,4
Flowers,The Red Pears,Rock,0.371,0.582,9,-7.372,1,0.0272,0.0835,0.00547,0.0794,0.488,145.562,2v4trjSm7PdPn2IWWuuqJF,128839,4
Fly Away,Tones And I,Pop,0.806,0.513,4,-6.208,1,0.0685,0.217,0.0,0.217,0.503,124.988,2zBDKzqa6sdxeI0fC6OWIC,178157,4
Fly Down,Stephen,Pop,0.692,0.412,0,-6.72,0,0.38,0.764,8.84e-06,0.116,0.06,87.025,7aBWUHQtmHKQJU7CM0HFW1,197045,4
Fly Out West,Yot Club,Pop,0.499,0.666,2,-15.61,1,0.0446,0.417,0.461,0.0715,0.405,173.325,0ASIqnVJvN1GmH1xEBdf2a,174212,4
Follow Through,Devin Kennedy,R&B/Soul,0.585,0.51,7,-8.056,1,0.0705,0.818,5.81e-06,0.28,0.622,78.324,0ywYfM7AOcyvOql97K6O5p,140446,4
Follow You,Imagine Dragons,Rock,0.542,0.732,9,-5.956,1,0.0521,0.00209,7.92e-05,0.496,0.489,124.912,7FdUvDkaE24o3FPIWTvzv2,175644,4
Fond,nodisco.,Electronic/Dance Music,0.606,0.672,4,-6.616,1,0.0269,0.0361,0.00243,0.0919,0.667,100.008,60hFArLNQ0hba2I5cv0qYn,189733,4
